reparations_short;Репарации от державы $RECIPIENT$ (6);X
reparations_setup;Заставить выплатить репарации державу $RECIPIENT$ (6);X
acquire_state_short;Присоединение провинции $STATE$;X
acquire_state_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
acquire_port_china;Получить концессию (4);X
acquire_port_china_short;Присоединение провинции $STATE$ (4);X
acquire_port_china_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$;X
acquire_state_china;Захватить китайский регион;X
acquire_state_china_short;Присоединение провинции $STATE$;X
acquire_state_china_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$;X
colony_100k; Захват колонии (<100k pops);X
colony_100k_short;Присоединение провинции $STATE$;X
colony_100k_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$;X
state_100k; Захват региона (<100k pops);X
state_100k_short;Присоединение провинции $STATE$;X
state_100k_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$;X
install_fascism_gov_cb;Экспорт фашизма (4);X
install_fascism_gov_cb_short;Экспорт фашизма (4);X
install_fascism_gov_cb_setup;Провозгласить фашистское правительство;X
install_democracy_gov_cb;Экспорт демократии (4);X
install_democracy_gov_cb_short;Экспорт демократии (4);X
install_democracy_gov_cb_setup;Провозгласить демократическое правительство;X
amp_annexcb_expand;Расширить область аннексии (0);X
amp_annexcb_expand_desc;Если в текущей войне был добавлен КБ на аннексию региона, который находится под управлением нескольких стран, при помощи этого КБ можно бесплатно расширить действие оригинального КБ на желаемые страны;X
amp_annexcb_expand_short;Расширение области аннексии установленных КБ на державу $RECIPIENT$ (0);X
amp_annexcb_expand_setup;Расширить область аннексии установленных КБ на державу $RECIPIENT$;X
annex_trade_company;Присоединить концессию (12);X
annex_trade_company_desc;Полное присоединение всей территории концессии противника к вашей концессии;X
annex_trade_company_short;Присоединие концессии державы $RECIPIENT$ (12);X
annex_trade_company_setup;Присоединить концессию державы $RECIPIENT$;X
switch_to_japanese_tech_title;Японская тех. школа;X
switch_to_japanese_tech_desc; ;X
switch_to_german_tech_title;Немецкая тех. школа;X
switch_to_german_tech_desc; ;X
establish_protectorate_casus_belli_1;Установление протектората;X
establish_protectorate_casus_belli_1_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_1_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_1_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_2;Установление протектората;X
establish_protectorate_casus_belli_2_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_2_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_2_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_3;Установление протектората;X
establish_protectorate_casus_belli_3_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_3_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_3_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_4;Установление протектората;X
establish_protectorate_casus_belli_4_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_4_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_4_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_5;Установление протектората;X
establish_protectorate_casus_belli_5_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_5_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_5_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_6;Установление протектората;X
establish_protectorate_casus_belli_6_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_6_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_6_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_7;Установление протектората;X
establish_protectorate_casus_belli_7_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_7_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_7_desc;Присоединение державы $RECIPIENT$;X
establish_protectorate_casus_belli_8;Установление протектората;X
establish_protectorate_casus_belli_8_short;Присоединение §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X
establish_protectorate_casus_belli_8_setup;Присоединить державу $RECIPIENT$, создав на его территории протекторат.;X
establish_protectorate_casus_belli_8_desc;Присоединение державы $RECIPIENT$;X
gain_state_europe;Захват региона  (Европа);X
gain_state_europe_short;Присоединение провинции $STATE$;X
gain_state_europe_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_asia;Захват региона  (Азия);X
gain_state_asia_short;Присоединение провинции $STATE$;X
gain_state_asia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_africa;Захват региона  (Африка);X
gain_state_africa_short;Присоединение провинции $STATE$;X
gain_state_africa_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_north_america;Захват региона  (Сев. Америка);X
gain_state_north_america_short;Присоединение провинции $STATE$;X
gain_state_north_america_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_south_america;Захват региона  (Юж. Америка);X
gain_state_south_america_short;Присоединение провинции $STATE$;X
gain_state_south_america_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_oceania;Захват региона  (Океания);X
gain_state_oceania_short;Присоединение провинции $STATE$;X
gain_state_oceania_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
annex_krakov;Захват Кракова;
annex_montenegro;Захват Черногории;
reparations;Репарации (6);
annex_krakov_short;Присоединение Кракова;
annex_montenegro_short;Присоединение Черногории;
reparations_short;Репарации от $RECIPIENT$;
annex_one_state;Аннексия одной провинции;
annex_one_state_short;Присоединение $RECIPIENT$;
italian_civil_war;Объединение Италии;
italian_civil_war_short;Объединение Италии;X
acquire_all_cores;Вернуть все нац. провинции  (4);X
acquire_all_cores_short;Вернуть все национальные провинции (4);X
acquire_all_cores_setup_all;Вернуть все национальные провинции, отнятые державы $RECIPIENT$.;X
add_to_sphere;Расширение сферы (4);X
add_to_sphere_short;Расширение сферы влияния на державу $RECIPIENT$ (4);X
add_to_sphere_setup;Расширить сферу влияния на державу $RECIPIENT$.;X
take_from_sphere;Сокращение сферы (4);X
take_from_sphere_short;Исключение державы $THIRD$ из сферы влияния (4);X
take_from_sphere_setup;Исключить державу $THIRD$ из сферы влияния державы $RECIPIENT$.;X
free_peoples;Освобождение народа (50%);X
free_peoples_short;Передача региона $STATE$ державе $THIRD$ (50%);X
free_peoples_setup;Отнять у державы $RECIPIENT$ регион $STATE$ и передать его обратно державе $THIRD$.;X
humiliate;Унижение (4);X
humiliate_short;Унижение державы $RECIPIENT$ (4);X
humiliate_setup;Унизить державу $RECIPIENT$.;X
release_puppet;Освобождение вассала (6);X
release_puppet_short;Освобождение державы $THIRD$ (6);X
release_puppet_setup;Освободить державу $THIRD$ от власти державы $RECIPIENT$ (6);X
release_puppet_desc;Освобождение §Yдержавы§W от власти ее суверена.;X
gain_state_brittain;Захват провинци — Британские острова;X
gain_state_brittain_short;Присоединение провинции $STATE$ (6);X
gain_state_brittain_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_france;Захват провинци — Франция;X
gain_state_france_short;Присоединение провинции $STATE$ (6);X
gain_state_france_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_germany;Захват провинци — Германия;X
gain_state_germany_short;Присоединение провинции $STATE$ (6);X
gain_state_germany_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_polen;Захват провинци — Польша;X
gain_state_polen_short;Присоединение провинции $STATE$  (4.5);X
gain_state_polen_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_swiss;Захват провинци — Швейцария;X
gain_state_swiss_short;Присоединение провинции $STATE$ (4);X
gain_state_swiss_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_lowlands;Захват провинци — Нижние Земли;X
gain_state_lowlands_short;Присоединение провинции $STATE$ (6);X
gain_state_lowlands_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_italy;Захват провинци — Италия;X
gain_state_italy_short;Присоединение провинции $STATE$ (6);X
gain_state_italy_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_spain;Захват провинци — Испания;X
gain_state_spain_short;Присоединение провинции $STATE$ (6);X
gain_state_spain_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_austria;Захват провинци — Австрия;X
gain_state_austria_short;Присоединение провинции $STATE$ (6);X
gain_state_austria_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_czechoslovakia;Захват провинци — Чехословакия;X
gain_state_czechoslovakia_short;Присоединение провинции $STATE$;X
gain_state_czechoslovakia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_yugoslavia;Захват провинци — Югославия;X
gain_state_yugoslavia_short;Присоединение провинции $STATE$ (3);X
gain_state_yugoslavia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_albania;Захват провинци — Албания;X
gain_state_albania_short;Присоединение провинции $STATE$ (3);X
gain_state_albania_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_bulgaria;Захват провинци — Болгария;X
gain_state_bulgaria_short;Присоединение провинции $STATE$ (3);X
gain_state_bulgaria_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_greece;Захват провинци — Греция;X
gain_state_greece_short;Присоединение провинции $STATE$ (3);X
gain_state_greece_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_romania;Захват провинци — Румыния;X
gain_state_romania_short;Присоединение провинции $STATE$ (3);X
gain_state_romania_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_hungary;Захват провинци — Венгрия;X
gain_state_hungary_short;Присоединение провинции $STATE$ (3);X
gain_state_hungary_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_portugal;Захват провинци — Португалия;X
gain_state_portugal_short;Присоединение провинции $STATE$ (4);X
gain_state_portugal_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_denmark;Захват провинци — Дания;X
gain_state_denmark_short;Присоединение провинции $STATE$ (4);X
gain_state_denmark_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_norway;Захват провинци — Норвегия;X
gain_state_norway_short;Присоединение провинции $STATE$ (4);X
gain_state_norway_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_sweden;Захват провинци — Швеция;X
gain_state_sweden_short;Присоединение провинции $STATE$ (6);X
gain_state_sweden_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_finland;Захват провинци — Финляндия;X
gain_state_finland_short;Присоединение провинции $STATE$ (3);X
gain_state_finland_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_baltic;Захват провинци — Прибалтика;X
gain_state_baltic_short;Присоединение провинции $STATE$ (3);X
gain_state_baltic_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_belorussia;Захват провинци — Белоруссия;X
gain_state_belorussia_short;Присоединение провинции $STATE$ (3);X
gain_state_belorussia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_ukraine;Захват провинци — Украина;X
gain_state_ukraine_short;Присоединение провинции $STATE$ (3);X
gain_state_ukraine_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_azer;Захват провинци — Азербайджан;X
gain_state_azer_short;Присоединение провинции $STATE$ (3);X
gain_state_azer_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_georgia;Захват провинци — Грузия;X
gain_state_georgia_short;Присоединение провинции $STATE$ (3);X
gain_state_georgia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_armenia;Захват провинци — Армения;X
gain_state_armenia_short;Присоединение провинции $STATE$ (3);X
gain_state_armenia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_turkey;Захват провинци — Турция;X
gain_state_turkey_short;Присоединение провинции $STATE$ (6);X
gain_state_turkey_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_siria_lebanon;Захват провинци — Сирия и Ливан (2);X
gain_state_siria_lebanon_short;Присоединение провинции $STATE$;X
gain_state_siria_lebanon_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_transjordan;Захват провинци — Трансиордания (2);X
gain_state_transjordan_short;Присоединение провинции $STATE$;X
gain_state_transjordan_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_iraq;Захват провинци — Ирак (2);X
gain_state_iraq_short;Присоединение провинции $STATE$;X
gain_state_iraq_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_arabia;Захват провинци — Аравия (2);X
gain_state_arabia_short;Присоединение провинции $STATE$;X
gain_state_arabia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_omanyemen;Захват провинци — Оман и Йемен (2);X
gain_state_omanyemen_short;Присоединение провинции $STATE$;X
gain_state_omanyemen_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_iran;Захват провинци — Иран (3);X
gain_state_iran_short;Присоединение провинции $STATE$;X
gain_state_iran_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_kazakh;Захват провинци — Казахстан (2);X
gain_state_kazakh_short;Присоединение провинции $STATE$;X
gain_state_kazakh_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_turkestan;Захват провинци — Туркестан (2);X
gain_state_turkestan_short;Присоединение провинции $STATE$;X
gain_state_turkestan_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_afgan;Захват провинци — Афганистан (2);X
gain_state_afgan_short;Присоединение провинции $STATE$;X
gain_state_afgan_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_pakistan;Захват провинци — Северная Индия (2);X
gain_state_pakistan_short;Присоединение провинции $STATE$;X
gain_state_pakistan_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_india;Захват провинци — Индия (4);X
gain_state_india_short;Присоединение провинции $STATE$;X
gain_state_india_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_indianocean;Захват провинци — Индийский океан;X
gain_state_indianocean_short;Присоединение провинции $STATE$ (2);X
gain_state_indianocean_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_atlanticocean;Захват провинци — Атлантика;X
gain_state_atlanticocean_short;Присоединение провинции $STATE$ (2);X
gain_state_atlanticocean_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_myanma;Захват провинци — Мьянма;X
gain_state_myanma_short;Присоединение провинции $STATE$ (2);X
gain_state_myanma_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_thai;Захват провинци — Таиланд;X
gain_state_thai_short;Присоединение провинции $STATE$ (2);X
gain_state_thai_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_malay;Захват провинци — Малайя;X
gain_state_malay_short;Присоединение провинции $STATE$ (2);X
gain_state_malay_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_indochina;Захват провинци — Индокитай;X
gain_state_indochina_short;Присоединение провинции $STATE$ (2);X
gain_state_indochina_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_sumatra;Захват провинци — Суматра;X
gain_state_sumatra_short;Присоединение провинции $STATE$ (2);X
gain_state_sumatra_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_java;Захват провинци — Ява;X
gain_state_java_short;Присоединение провинции $STATE$ (6);X
gain_state_java_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_borneo;Захват провинци — Калимантан;X
gain_state_borneo_short;Присоединение провинции $STATE$ (2);X
gain_state_borneo_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_moluccas;Захват провинци — Молукка;X
gain_state_moluccas_short;Присоединение провинции $STATE$ (2);X
gain_state_moluccas_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_zondean;Захват провинци — Зондские острова;X
gain_state_zondean_short;Присоединение провинции $STATE$ (2);X
gain_state_zondean_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_newgvinea;Захват провинци — Новая Гвинея;X
gain_state_newgvinea_short;Присоединение провинции $STATE$ (2);X
gain_state_newgvinea_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_philipines;Захват провинци — Филиппины;X
gain_state_philipines_short;Присоединение провинции $STATE$ (2);X
gain_state_philipines_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_australia;Захват провинци — Австралия;X
gain_state_australia_short;Присоединение провинции $STATE$ (2);X
gain_state_australia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_newzeland;Захват провинци — Новая Зеландия;X
gain_state_newzeland_short;Присоединение провинции $STATE$ (2);X
gain_state_newzeland_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_pacific;Захват провинци — Тихий океан;X
gain_state_pacific_short;Присоединение провинции $STATE$ (2);X
gain_state_pacific_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_korea;Захват провинци — Корея;X
gain_state_korea_short;Присоединение провинции $STATE$ (3);X
gain_state_korea_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_nippon;Захват провинци — Япония;X
gain_state_nippon_short;Присоединение провинции $STATE$ (6);X
gain_state_nippon_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_canada;Захват провинци — Канада;X
gain_state_canada_short;Присоединение провинции $STATE$ (2);X
gain_state_canada_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_mexico;Захват провинци — Мексика;X
gain_state_mexico_short;Присоединение провинции $STATE$ (2);X
gain_state_mexico_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_centralamerica;Захват провинци — Центр. Америка;X
gain_state_centralamerica_short;Присоединение провинции $STATE$ (2);X
gain_state_centralamerica_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_carribean;Захват провинци — Карибы;X
gain_state_carribean_short;Присоединение провинции $STATE$ (2);X
gain_state_carribean_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_venezuela;Захват провинци — Венесуэла;X
gain_state_venezuela_short;Присоединение провинции $STATE$ (2);X
gain_state_venezuela_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_columbia;Захват провинци — Колумбия;X
gain_state_columbia_short;Присоединение провинции $STATE$ (2);X
gain_state_columbia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_ecuador;Захват провинци — Эквадор;X
gain_state_ecuador_short;Присоединение провинции $STATE$ (2);X
gain_state_ecuador_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_peru;Захват провинци — Перу;X
gain_state_peru_short;Присоединение провинции $STATE$ (2);X
gain_state_peru_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_brazil;Захват провинци — Бразилия;X
gain_state_brazil_short;Присоединение провинции $STATE$ (2);X
gain_state_brazil_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_paraguai;Захват провинци — Парагвай;X
gain_state_paraguai_short;Присоединение провинции $STATE$ (2);X
gain_state_paraguai_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_argentina;Захват провинци — Аргентина;X
gain_state_argentina_short;Присоединение провинции $STATE$ (2);X
gain_state_argentina_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_bolivia;Захват провинци — Боливия;X
gain_state_bolivia_short;Присоединение провинции $STATE$ (2);X
gain_state_bolivia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_chilie;Захват провинци — Чили;X
gain_state_chilie_short;Присоединение провинции $STATE$ (2);X
gain_state_chilie_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_uruguai;Захват провинци — Уругвай;X
gain_state_uruguai_short;Присоединение провинции $STATE$ (2);X
gain_state_uruguai_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_westusa;Захват провинци — Запад США;X
gain_state_westusa_short;Присоединение провинции $STATE$ (4);X
gain_state_westusa_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_midwestusa;Захват провинци — Средний Запад США;X
gain_state_midwestusa_short;Присоединение провинции $STATE$ (4);X
gain_state_midwestusa_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_northeastusa;Захват провинци — Северо-Восток США;X
gain_state_northeastusa_short;Присоединение провинции $STATE$ (6);X
gain_state_northeastusa_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_southusa;Захват провинци — Юг США;X
gain_state_southusa_short;Присоединение провинции $STATE$ (4);X
gain_state_southusa_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_manchu;Захват провинци — Маньчжурия;X
gain_state_manchu_short;Присоединение провинции $STATE$ (3);X
gain_state_manchu_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_primorie;Захват провинци — Приморье;X
gain_state_primorie_short;Присоединение провинции $STATE$ (3);X
gain_state_primorie_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_fareast;Захват провинци — Дальний Восток;X
gain_state_fareast_short;Присоединение провинции $STATE$ (3);X
gain_state_fareast_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_northsiberia;Захват провинци — Северная Сибирь;X
gain_state_northsiberia_short;Присоединение провинции $STATE$ (2);X
gain_state_northsiberia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_southsiberia;Захват провинци — Восточная Сибирь;X
gain_state_southsiberia_short;Присоединение провинции $STATE$ (3);X
gain_state_southsiberia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_ural;Захват провинци — Урал;X
gain_state_ural_short;Присоединение провинции $STATE$ (4);X
gain_state_ural_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_northrenrussia;Захват провинци — Северная Россия;X
gain_state_northrenrussia_short;Присоединение провинции $STATE$ (4);X
gain_state_northrenrussia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_centralrussia;Захват провинци — Центральная Россия;X
gain_state_centralrussia_short;Присоединение провинции $STATE$ (6);X
gain_state_centralrussia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_southernrussia;Захват провинци — Южная Россия;X
gain_state_southernrussia_short;Присоединение провинции $STATE$ (4);X
gain_state_southernrussia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_gayana;Захват провинци — Гайана;X
gain_state_gayana_short;Присоединение провинции $STATE$ (3);X
gain_state_gayana_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_libya;Захват провинци — Ливия;X
gain_state_libya_short;Присоединение провинции $STATE$ (2);X
gain_state_libya_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_tunis;Захват провинци — Тунис;X
gain_state_tunis_short;Присоединение провинции $STATE$ (2);X
gain_state_tunis_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_algeria;Захват провинци — Алжир;X
gain_state_algeria_short;Присоединение провинции $STATE$ (2);X
gain_state_algeria_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_morocco;Захват провинци — Марокко;X
gain_state_morocco_short;Присоединение провинции $STATE$ (2);X
gain_state_morocco_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_egypt;Захват провинци — Египет;X
gain_state_egypt_short;Присоединение провинции $STATE$ (2);X
gain_state_egypt_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_ethiopia;Захват провинци — Эфиопия;X
gain_state_ethiopia_short;Присоединение провинции $STATE$ (2);X
gain_state_ethiopia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_sudan;Захват провинци — Судан;X
gain_state_sudan_short;Присоединение провинции $STATE$ (2);X
gain_state_sudan_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_sahara;Захват провинци — Сахара;X
gain_state_sahara_short;Присоединение провинции $STATE$ (2);X
gain_state_sahara_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_westafrica;Захват провинци — Западная Африка;X
gain_state_westafrica_short;Присоединение провинции $STATE$ (2);X
gain_state_westafrica_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_centralafrica;Захват провинци — Центральная Африка;X
gain_state_centralafrica_short;Присоединение провинции $STATE$ (2);X
gain_state_centralafrica_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_southafrica;Захват провинци — Южная Африка;X
gain_state_southafrica_short;Присоединение провинции $STATE$ (2);X
gain_state_southafrica_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_eastafrica;Захват провинци — Восточная Африка;X
gain_state_eastafrica_short;Присоединение провинции $STATE$ (2);X
gain_state_eastafrica_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_madagascar;Захват провинци — Мадагаскар;X
gain_state_madagascar_short;Присоединение провинции $STATE$ (2);X
gain_state_madagascar_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_mongolia;Захват провинци — Монголия;X
gain_state_mongolia_short;Присоединение провинции $STATE$ (2);X
gain_state_mongolia_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_xinjiang;Захват провинци — Синьцзян;X
gain_state_xinjiang_short;Присоединение провинции $STATE$ (2);X
gain_state_xinjiang_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_tibet;Захват провинци — Тибет;X
gain_state_tibet_short;Присоединение провинции $STATE$ (2);X
gain_state_tibet_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_westchina;Захват провинци — Западный Китай;X
gain_state_westchina_short;Присоединение провинции $STATE$ (3);X
gain_state_westchina_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_southernchina;Захват провинци — Южный Китай;X
gain_state_southernchina_short;Присоединение провинции $STATE$ (3);X
gain_state_southernchina_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_centralchina;Захват провинци — Центральный Китай;X
gain_state_centralchina_short;Присоединение провинции $STATE$ (3);X
gain_state_centralchina_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_northchina;Захват провинци — Северный Китай;X
gain_state_northchina_short;Присоединение провинции $STATE$ (3);X
gain_state_northchina_setup;Захватить провинцию $STATE$ у державы $RECIPIENT$.;X
gain_state_brittain_all;Захват региона — Британские острова (36) (NMP);X
gain_state_brittain_all_short;Присоединение региона Британские острова;X
gain_state_brittain_all_setup_all;Захватить регион Британские острова у державы $RECIPIENT$.;X
